y,x,z,k1,z2,z3,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100
1.244,-0.473,-0.473,1,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473,-0.473
0.802,-0.62,-0.62,1,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62
-1.219,0.042,0.042,1,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042
2.978,-0.911,-0.911,1,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911,-0.911
0.677,0.158,,0,-0.075218953,0.252365189,-1.088559108,-0.473829535,-1.392137574,-0.66139087,-1.618308096,-1.465695829,-0.132435935,0.373011257,-0.711237071,-0.310832027,-2.195144955,-0.382738606,0.422758299,-0.370641291,0.164537692,-0.166025719,0.616971272,-0.327608776,-0.403097279,-0.956455352,-0.842691036,-1.660410257,-0.546889042,0.492834817,-0.675821515,-0.843074232,-1.068366838,-0.945994085,-0.36848657,-1.419492917,-0.408904741,-0.180636335,0.448313041,-1.085307007,-0.269717706,0.403274675,-0.300696263,-0.281980664,-0.848908102,0.703600275,-1.939626228,-0.136666052,-0.892159681,-1.090445107,0.194773058,-1.042952585,0.172313687,-0.106813154,1.000003887,0.22812146,0.920892807,-0.327421059,-0.246804626,0.493109916,1.035832433,-1.215001573,-1.350686188,-0.811171621,-0.58078534,-0.575126579,-0.83628276,-1.397996552,-0.422980433,0.574291884,0.600728705,0.945438188,0.456059407,-0.503559697,-1.011776868,-1.481818803,-0.174130371,-2.143687629,0.279131328,-0.395239523,0.658582674,-0.10254071,-0.079024866,0.271209806,-1.852461104,0.449289092,-0.936954417,-0.489251252,1.759963338,-0.182499424,1.149349263,-0.675144958,0.959223038,-0.416241912,0.840945999,-0.610271387,-0.592398168,-0.28264808,-1.510429064,-0.648237506,-1.182555718,-1.953368693,-1.934954429,-0.078021722,0.991722543,-1.15525223
0.647,-0.655,-0.655,1,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655
3.753,1.767,,0,0.580839818,1.271381932,1.267758948,1.071306522,-0.331812622,0.366075013,0.067423363,0.606901102,2.210675959,-0.248574881,0.556310321,0.193928145,-0.108132511,1.63246647,0.037633861,0.29161559,0.046239773,2.172744021,-0.164348293,1.294624116,-0.293422537,0.35449574,0.230912425,0.355952884,2.315488797,-0.685223912,1.716178929,0.304838257,-1.101738944,1.298910029,1.441085355,0.720967456,2.131114521,0.994597662,1.66045535,0.547364185,1.151780166,0.61777068,1.132612712,-0.176356058,1.647736191,-0.21904569,1.299477735,1.346918817,0.079076624,-0.274485441,0.68177711,-0.274427709,0.52821926,0.386804491,1.733878031,1.311147463,-0.374705559,0.191173559,1.325231728,0.274413601,-0.032079167,1.386830365,1.300319948,-0.372699071,-0.019386173,0.490783985,1.158406225,-0.301155268,1.186407473,2.479158434,0.975039416,0.225665247,-0.106477488,1.628196524,0.495632704,1.309715763,0.932166255,0.616488072,0.900735257,0.463013735,0.316096381,1.903614183,1.333626243,0.416124236,-0.129000488,0.967283279,-0.806862003,-1.251311013,-0.059835081,0.250754849,0.115825269,0.476015606,0.945586541,0.003540478,0.223879785,1.323568428,0.023984614,0.785758465,-0.309467432,-0.105116876,0.202025001,1.546349967,0.398364994,1.201050585,1.291139054,1.951636028
-0.2,0.717,0.717,1,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717
-0.17,0.91,,0,-0.255869727,-0.356815032,-1.021924254,-0.308194183,1.060809973,-0.077156685,-1.7917016,-2.50208434,-1.460953086,-0.532124349,-1.045940505,-0.009385363,-1.023467641,0.421900573,-0.725328053,0.96150838,-0.001855205,0.076711175,-0.115438539,1.384624937,-0.856302148,-0.706682245,-1.702442472,0.018235464,0.710697569,-1.67533477,0.707959568,-0.053546168,-1.707231426,-1.429345082,-0.261294104,0.410160418,1.726897685,-0.196389866,-0.319845478,-1.267850697,-0.026175696,-0.122858216,-0.482667059,-1.374766279,-0.193550482,-0.870678374,-1.357564367,-1.010708278,-1.761084959,-0.050689856,-0.588819964,0.013453111,-0.688631516,0.374468857,-1.281366885,1.185723862,-0.324230777,0.146998644,-0.71137004,-2.098387851,0.440702391,1.732508665,0.841082753,0.358394583,-1.965297185,-0.571130464,0.769274006,0.266014514,-1.632467142,-0.826540533,-0.107006976,0.119982273,0.592005829,-1.405728864,-0.821934799,1.582374467,0.860605266,0.038303289,-0.669442912,0.20608296,0.274882376,-0.7686687,-0.660855937,0.239490922,-1.256307195,0.674637502,0.26401953,-0.922469964,-0.836746389,-0.696598912,0.958249896,-1.346429321,0.012868818,0.177477545,0.569024628,0.139948786,-0.229885484,-1.93960729,-0.666096294,-0.387278036,0.54413582,0.218287055,0.75141535,-0.458844108,-2.019512447,-0.440379635
1.325,0.384,,0,0.062988486,0.854681298,-0.435797227,-0.430737254,-1.616551984,1.049291607,0.298888792,0.352196975,-0.981617605,-0.989813248,-1.628468329,-2.591299433,1.103939302,-0.913284156,-0.203421507,-0.162384109,1.254989244,0.743430998,0.21312102,0.811393146,0.190246807,-0.043350269,-0.434185254,-0.279947801,0.031915262,0.551516508,0.447018987,0.433526112,0.555241704,2.158218479,0.221045011,-1.368302947,-0.242907576,0.335600505,-1.715830437,-0.755238132,0.177092659,1.371064275,-1.070507288,-0.21538981,2.255133118,0.997253286,-1.779275013,-0.038817254,0.96586322,0.073267034,0.856845337,1.780894092,0.227955851,0.024976132,0.637126074,0.030074814,-1.070314567,-0.542651141,-0.437530175,-2.279327602,-0.498898214,0.453946185,0.7770081,-1.822434775,0.406627727,0.410298275,1.05435296,0.424770941,1.773538313,0.51927206,-0.937621407,0.012133779,0.48036912,-0.564686007,0.343799841,-0.460654797,0.108303003,0.054252039,0.898611083,-1.510185931,0.093694046,-0.253520454,1.921015427,1.769801266,0.929805933,2.102122708,-1.137824542,-0.311194904,0.139431814,1.964929213,0.173058131,-0.268322541,-0.318385826,2.258783792,-0.678561182,-1.240353727,-0.79784608,-0.954372732,0.336066588,-0.731526073,0.14941191,0.663376636,-0.320055332,0.481761842,-1.540018634,-1.169534462
4.002,1.682,1.682,1,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682
0.448,-0.636,,0,-0.12406078,0.233645269,-0.522777301,0.041799501,0.255997296,1.05967616,1.930833195,-2.203920355,-0.335102446,-1.388575557,0.513042316,0.256939365,0.523884178,-3.99E-05,-0.239219797,0.024684254,-1.424623896,0.656771215,0.572053086,-0.436297315,-1.384928357,0.563196698,2.019550464,-0.072480169,-1.237843995,0.143309461,-0.106035966,-0.566012568,-0.949763584,-0.937844482,-1.418288551,-0.095132435,-1.6709822,-0.717770522,-0.551784468,1.562905786,-0.874931039,-1.272887814,0.413823866,-0.586670136,-0.649088519,0.32820466,-0.373967343,0.197307317,0.300590857,-0.266607286,-0.546735214,1.131114804,-0.140628645,0.660261539,-0.432272414,1.978894442,-0.216438859,-1.078085224,-0.926857107,-3.066557655,-0.02324842,0.113903247,1.916729074,0.467506452,0.036452839,1.339046057,0.803749926,0.899459541,0.931534276,-0.308786085,0.408842643,-1.082729478,-0.423974509,-0.87324246,-0.25321109,-0.353963425,-0.731037931,-0.424434639,-0.017848791,0.038664434,0.050223906,2.17029058,-0.728853253,1.561998325,-0.107130855,-0.086461685,0.147899466,-0.621242267,-0.308180147,0.5682189,-1.403139711,1.555062485,2.404411957,-0.084141315,0.047240218,-0.401197861,0.495436231,0.553235124,-0.410138036,-0.353015278,0.365839017,-1.030551954,-0.251602112,0.0744969,-0.805275359,-1.134104353
1.904,-0.462,-0.462,1,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462
3.245,1.432,1.432,1,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432
1.375,-0.651,-0.651,1,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651,-0.651
-2.034,-0.207,,0,-0.653429399,-1.203347282,-0.847170333,-0.364935688,-0.611616949,0.560615775,0.085528498,-1.050670154,-0.927671376,-0.094507518,-0.996648752,-0.202699543,0.0871324,-1.170781286,-0.243577724,-0.710026316,-1.13659846,0.228380869,-2.086981948,-1.261369214,-1.20971074,-0.044815139,-0.805278435,-1.862111026,-1.965652418,0.59737832,-0.538549003,-1.198520534,0.222149464,-0.083864204,-0.885523997,-0.191696556,-0.266562374,0.739725032,-0.585934059,-1.119200917,-2.090383208,-0.905673072,-1.040174944,-0.069129258,-2.239139553,-0.002827405,-2.476986648,-0.745019983,0.410035374,-0.382371671,-0.565466261,-1.190859937,0.153287056,0.004821429,-1.758654333,-1.530169731,-0.411855465,-0.283732021,-0.497692869,-1.594064943,0.077711144,-1.592724276,0.07391863,-0.57056959,-0.063591334,-0.538253188,-0.443558581,-1.548205951,-1.819543682,-1.4781801,-1.016900022,-0.349531787,-0.842726257,-0.98617718,-0.608165227,0.532290313,-0.93559641,0.283478155,0.167672407,-0.231437089,0.322738818,-2.020053622,-1.098344353,-2.80288509,-3.070484362,-1.502929599,-2.354466418,0.461946374,-0.166839538,-1.023797056,-2.065744702,-1.279059523,0.774413701,0.52873147,1.430691996,-1.519736988,-1.515216848,-1.110516985,-0.608945665,-0.788267899,-1.008691298,0.300303499,-0.293344041,-0.015097831,0.234892423,-0.5684034
1.922,-0.393,-0.393,1,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393,-0.393
-0.932,-0.32,,0,-0.418391438,-0.111888613,0.92742382,0.37757969,-0.535145464,-0.641234454,-0.802843222,-0.532757918,-0.878412526,-0.816044829,-1.691491876,-0.217482413,-0.736519022,0.434220475,-0.664901257,-1.614012982,-0.628629218,0.476951338,1.011258501,-1.41941964,-2.710106525,0.653785136,-0.195460878,0.187906979,0.775149949,1.103186385,-0.674480531,1.163153474,-1.426053339,-0.952379519,2.643095668,0.078787193,0.237322043,-0.621175316,-1.70979851,-0.534995443,-0.241413496,-0.959331607,-0.489668796,-2.706152783,-0.584631418,-0.793400747,-1.976621264,-0.814236801,-0.32471793,0.622115637,-0.277875554,0.4246818,0.294064431,0.416575846,-0.496282473,0.652772462,-1.430576804,-0.802715197,-0.279691739,-0.062912416,0.231614818,-0.490762201,-0.105760349,-1.754909749,-1.256299047,-1.596876453,-0.339775416,0.718520608,-1.606500043,-0.823089198,-0.785035005,0.887897462,0.455967019,0.633595881,0.101427142,-0.589216197,0.406482213,0.680797574,-1.436146454,0.33861589,-0.038708565,0.088293025,1.179612563,-1.004335887,-0.355385326,0.202748888,1.591749135,-0.480394973,-0.63787997,-0.812057312,0.126997876,-0.034318006,2.187734397,0.283179606,0.554474206,1.18776263,-1.54347761,-1.123710945,-0.949892809,-0.819953884,0.533081928,-1.271969494,-0.305785966,0.570379574,-1.519448195,-0.195103953
-0.238,-0.279,,0,-0.270372977,-1.285128175,0.755123256,-0.335644806,-0.266561024,0.31966676,0.872861132,-0.616889678,-1.12983622,-1.133769345,-0.994705826,-2.448771365,-0.092019197,-0.579717809,-0.519850844,-0.922068544,0.080784467,-1.201204477,0.160329866,-0.298158092,-0.141900947,0.184434234,0.507099447,-0.321825202,-2.909935028,0.153414067,1.211835491,-0.746651767,0.221297232,-0.118414224,-0.542429294,0.411416229,-0.179025924,-0.185682229,0.226109436,-1.328254525,-0.752222222,0.972655829,-0.416137273,-2.407161346,-0.273611255,0.302464252,-0.940138894,-1.009046963,0.850941523,-0.097262095,-0.521104921,0.353239843,-1.171368986,0.535899314,-1.001402219,-2.709051283,0.885507641,-0.053866038,-0.324815057,-0.693042776,0.742782096,-1.269193656,-0.719896584,-0.845687728,-1.431983815,0.853967664,0.345790124,1.403666242,-0.581738564,0.190052444,0.658011349,0.011164957,0.518764824,0.909735798,1.039583078,0.543121136,-1.085278212,-0.706721797,-0.406920243,1.066905325,-1.3008443,0.011715438,-0.519434198,-0.883589152,-0.137567011,-0.088031819,-0.971462369,-0.110481109,0.957570911,-1.114330415,-1.77831443,-1.088114774,-0.692157579,0.896158196,0.22473164,-2.466345066,-0.328227062,-1.436403808,-0.281722312,-0.487857855,-0.883290323,-1.028236011,0.141259189,-1.003954224,-1.117702741,-1.535755641
1.334,0.494,0.494,1,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494
-2.49,-0.177,,0,-0.750686486,0.536913805,0.909696558,-1.301911367,-1.105903472,0.149945371,-0.952479181,-1.537025541,0.076466313,-1.333640984,-0.236231522,-0.960718114,-0.435367575,-0.63524952,-0.962260098,-2.047560239,-1.013667786,-2.222643255,-0.41167692,0.505454206,-2.757392187,-1.522225276,-1.064601263,-1.824483064,0.516041411,-0.556929433,-0.716942828,-1.259612817,-1.519067336,-0.142436769,-0.001724084,-1.190319264,-0.56217227,-1.054075818,-0.268160865,-0.309347141,-0.899002689,-1.056341988,-0.575418602,0.38470645,-2.084293196,-0.188904242,-0.054888886,-0.246750194,-2.354581177,-0.374483583,-1.027471355,-1.588793191,-0.360996916,-2.35818176,-0.55969473,-0.319538065,-1.318438525,-0.225599214,-0.381085105,1.105073264,0.429069721,1.314802582,0.334830711,-0.463764308,-0.145419117,-0.61502294,-0.885743873,-0.417651602,-1.066015787,-0.394485532,-1.385378294,-0.070319635,-0.790845294,-0.942950415,-0.277787993,-0.908197793,-0.28642187,-0.53504421,-1.019111488,-0.851297422,0.594342627,-1.254661538,-1.359867182,-0.038831533,-0.902544988,-0.755578787,-2.742559606,-0.83627455,-1.051327799,-1.50897222,-0.637456397,-1.101289541,-1.156095169,-0.320835033,-2.473520286,-0.944611634,0.288529789,-2.539286172,-1.00864792,0.09399931,-1.022087451,-1.460632571,-2.153972757,-1.010504039,-0.404469229,-1.008254929
0.244,-0.506,,0,-0.16757053,1.611858158,-1.922746235,-1.145204185,-0.247384587,1.323685065,0.085615916,0.467056875,0.004745673,-0.933110033,-0.438592936,2.298097298,-1.157769339,-0.240729818,-1.858430668,-0.359565745,0.725493762,0.364056921,-0.56175868,-1.763825339,-0.150692531,-0.600062395,0.999225665,0.526909029,-0.784671762,-0.228473894,-0.771097227,-0.825691411,0.200685648,-0.866466121,0.964916497,-0.501529437,-0.119845503,-0.06134982,-1.613193595,0.913965393,-1.332869831,1.162331059,0.649545431,-0.567469235,2.385279625,-0.563027939,-1.24060159,0.499134475,-0.146013735,-1.181373741,-0.920577499,0.400392917,0.188712901,-0.165726335,0.076003506,-1.081305129,1.091935246,1.776363302,-1.093538869,0.848636813,0.169140117,0.264220174,1.413394561,-0.945398503,-0.029792484,0.342506665,0.113308096,-0.409488441,0.174776294,-1.702792515,2.41222268,-0.908135259,1.065474468,0.553746363,1.142573334,-1.011621836,-1.152934668,1.404248453,1.305851644,-0.078181368,0.050162884,-0.362250315,-0.078813378,-0.700567206,0.040832399,1.761814486,0.331041464,-0.435638092,-0.957758501,-0.443195189,-1.858440755,-0.476081119,-0.506218215,-0.886109047,-0.494945665,-0.434565162,-0.738775705,-0.363477685,-0.111648106,0.599202915,0.78032195,-1.25932846,-1.014070819,-0.046694273,-0.059378068,-2.339123366
1.598,1.343,,0,0.121214768,-0.20874103,-0.349933782,-1.922939369,1.753886825,-0.618226746,0.031237966,0.893811707,-1.226953042,1.539301482,1.529805431,0.584189523,0.975155286,-1.837923452,0.880142829,1.151083247,1.079120831,-1.725907563,0.915456454,0.990709075,2.043767634,-1.529724438,-0.067092895,-0.778539546,-0.009506523,-0.46182433,0.715847879,0.338173563,-0.43940518,-0.804086197,-1.148157179,-0.321118379,0.120190909,0.040837969,0.55570029,0.202880632,-0.207925544,1.132872981,0.010415742,-0.083390008,0.390220152,0.058479573,-0.588543636,-0.037315548,-0.999565364,-0.825090667,2.06532664,0.02441115,0.147276418,0.035327391,0.467160031,-0.499494541,0.107456549,1.674969185,-0.076228069,-1.07231921,-0.572496682,0.112844889,0.125939409,-0.39810509,0.387531642,1.130985052,-0.712183146,-0.619064536,1.128722416,0.479774295,1.96498118,-0.22693953,0.356686753,1.701487083,-0.749575527,1.899476654,0.217572058,1.365470078,0.472448624,0.168540127,0.290802257,-0.644694871,0.341425875,-0.399574813,-0.443130621,1.083626973,0.743104743,-0.035996251,-0.251301866,0.507082002,-2.168747303,1.042063285,-0.672398168,1.169809662,1.588449118,1.290466243,-0.654345296,0.572419194,0.206959307,0.0198854,1.910933012,0.873860528,1.254875439,0.400683654,0.183661055,-0.075647466
